,index,featureImportance
9614,uptown,-11.967104
5649,fresco,-11.967104
2224,Peppermill,-11.967104
8633,slower,-11.967104
4694,customizable,-11.967104
9616,ur,-11.967104
6484,knee,-11.967104
5389,f,-11.967104
8991,succeed,-11.967104
3949,buddies,-11.967104
9706,videos,-11.967104
1311,Germantown,-11.967104
2178,Pacific,-11.967104
9625,useful,-11.967104
1941,Miso,-11.967104
9751,wagyu,-11.967104
7552,phase,-11.967104
7793,prix,-12.013623
1395,HH,-12.013623
9312,timers,-12.013623
4138,cellar,-12.013623
1406,HOWEVER,-12.013623
8363,scenes,-12.013623
964,Dear,-12.013623
9284,thrive,-12.013623
1080,Easter,-12.013623
1146,Experience,-12.013623
6494,kombucha,-12.013623
7324,out-of-town,-12.013623
965,Debbie,-12.013623
1003,Dirty,-12.013623
4232,chiropractic,-12.013623
5437,fastest,-12.013623
1017,Dogs,-12.013623
3990,busiest,-12.013623
3766,biggie,-12.013623
9466,turnover,-12.013623
4008,buyer,-12.013623
5243,episode,-12.013623
8324,satay,-12.013623
9470,tweak,-12.013623
3954,buff,-12.013623
1236,Forest,-12.013623
8319,sanitize,-12.013623
1492,Hostess,-12.013623
4035,calendar,-12.013623
6461,kettle,-12.013623
5365,explanations,-12.013623
7418,papaya,-12.013623
8332,sauerkraut,-12.013623
7838,pros,-12.013623
7357,overload,-12.013623
1436,Hawaii,-12.013623
6641,lip,-12.013623
6592,lemony,-12.013623
6639,linguini,-12.013623
5402,facts,-12.013623
6596,lengua,-12.013623
5238,entrées,-12.013623
5299,evident,-12.013623
8436,serene,-12.013623
371,Alright,-12.013623
5081,dryers,-12.013623
4740,dealers,-12.013623
8636,slurp,-12.013623
3088,William,-12.013623
3062,Wesley,-12.013623
2252,Picked,-12.013623
8976,subject,-12.013623
9765,walkway,-12.013623
7012,mortar,-12.013623
8714,someday,-12.013623
2323,Pumpkin,-12.013623
2335,Queso,-12.013623
9787,washer,-12.013623
300,AAA,-12.013623
2360,Rather,-12.013623
7686,popsicle,-12.013623
5031,douse,-12.013623
2399,Richard,-12.013623
6982,mofongo,-12.013623
9728,visually,-12.013623
465,BACK,-12.013623
9004,sufficient,-12.013623
6891,menudo,-12.013623
3225,acquire,-12.013623
2059,Northeast,-12.013623
4634,critic,-12.013623
9030,supervisor,-12.013623
6146,humans,-12.013623
4642,crostini,-12.013623
4657,crème,-12.013623
1594,Jan,-12.013623
5622,fortunately,-12.013623
3144,Yellow,-12.013623
6128,housekeep,-12.013623
6937,mince,-12.013623
4686,curtain,-12.013623
518,Barista,-12.013623
5099,duo,-12.013623
9688,verse,-12.013623
2401,Ricotta,-12.013623
5716,gals,-12.013623
639,Broccoli,-12.013623
2598,Somehow,-12.013623
2553,Shannon,-12.013623
5003,doll,-12.013623
9917,woods,-12.013623
5899,guidelines,-12.013623
108,2011,-12.013623
2583,Slightly,-12.013623
2796,Thailand,-12.013623
2590,Smokey,-12.013623
8823,spotty,-12.013623
2949,V,-12.013623
5862,grey,-12.013623
5856,greatness,-12.013623
2667,Stephanie,-12.013623
5849,gray,-12.013623
45,11th,-12.013623
4990,divide,-12.013623
2701,Sum,-12.013623
2750,TWO,-12.013623
2545,Sesame,-12.013623
2534,Seminole,-12.013623
2531,Seemed,-12.013623
2830,Tikka,-12.013623
4873,di,-12.013623
2430,Root,-12.013623
2442,Run,-12.013623
2883,Triple,-12.013623
2447,Rye,-12.013623
2881,Trio,-12.013623
9872,wildlife,-12.013623
184,4.50,-12.013623
2473,SUV,-12.013623
168,36,-12.013623
7203,nutty,-12.013623
2483,Saints,-12.013623
8878,steakhouses,-12.013623
7105,necklace,-12.013623
5926,hairdresser,-12.013623
2844,Todd,-12.013623
7921,radar,-12.013623
3239,ad,-12.013623
4666,cultural,-12.013623
8569,sincerely,-12.013623
1813,ME,-12.013623
9538,unexpectedly,-12.013623
9153,tavern,-12.013623
816,Cinnamon,-12.013623
4428,compromise,-12.013623
5512,finely,-12.013623
4431,computers,-12.013623
1790,Louie,-12.013623
8518,shortcake,-12.013623
5161,elderly,-12.013623
3379,american,-12.013623
7479,pave,-12.013623
9122,talkative,-12.013623
1862,Margherita,-12.013623
3336,alert,-12.013623
5550,flaw,-12.013623
5554,flexibility,-12.013623
1726,Lasagna,-12.013623
7462,pate,-12.013623
1718,Lady,-12.013623
9528,understatement,-12.013623
9210,terrify,-12.013623
1606,Jeep,-12.013623
3582,ave,-12.013623
6386,ish,-12.013623
8457,sew,-12.013623
6761,maki,-12.013623
4365,comedy,-12.013623
3538,astound,-12.013623
9522,undercooked,-12.013623
1662,Kee,-12.013623
1664,Keith,-12.013623
1666,Ken,-12.013623
3509,ashamed,-12.013623
847,Colorado,-12.013623
9181,television,-12.013623
3324,aisle,-12.013623
774,Checked,-12.013623
730,Captain,-12.013623
9647,valuable,-12.013623
6238,incline,-12.013623
7289,opinions,-12.013623
9636,utterly,-12.013623
8124,requirements,-12.013623
655,Buddha,-12.013623
8563,simplicity,-12.013623
7501,peek,-12.013623
686,CBD,-12.013623
5151,efforts,-12.013623
1962,Montecito,-12.013623
4386,communicative,-12.062414
6874,melon,-12.062414
9474,twin,-12.062414
7278,onsite,-12.062414
5009,dominate,-12.062414
959,Dawn,-12.062414
593,Boca,-12.062414
844,College,-12.062414
594,Body,-12.062414
133,26,-12.062414
8256,rubber,-12.062414
5208,enforce,-12.062414
616,Brand,-12.062414
6751,mains,-12.062414
1101,Emily,-12.062414
12,1-2,-12.062414
8233,roomy,-12.062414
20,1/4,-12.062414
5251,era,-12.062414
629,Brick,-12.062414
9492,umbrella,-12.062414
57,13th,-12.062414
5138,edit,-12.062414
7865,pun,-12.062414
4341,colada,-12.062414
8214,roads,-12.062414
9926,worlds,-12.062414
7134,nibble,-12.062414
925,DE,-12.062414
4997,document,-12.062414
623,Brennan,-12.062414
7326,outdated,-12.062414
933,DMV,-12.062414
9645,validate,-12.062414
9678,vent,-12.062414
771,Chase,-12.062414
299,A1,-12.062414
9707,vietnamese,-12.062414
4212,chickens,-12.062414
8152,responsible,-12.062414
725,Canadian,-12.062414
7900,questionable,-12.062414
5090,dull,-12.062414
759,Certainly,-12.062414
1030,Dough,-12.062414
7006,moonshine,-12.062414
8163,resturant,-12.062414
8070,remake,-12.062414
5160,elbow,-12.062414
387,Americano,-12.062414
729,Capital,-12.062414
501,Bagel,-12.062414
4857,destroy,-12.062414
6995,moms,-12.062414
284,9.99,-12.062414
988,Desert,-12.062414
9540,unfamiliar,-12.062414
9542,unforgettable,-12.062414
9866,wi-fi,-12.062414
5249,equivalent,-12.062414
4889,differently,-12.062414
204,5-6,-12.062414
7075,nacho,-12.062414
220,5:00,-12.062414
6798,marina,-12.062414
237,6:00,-12.062414
4262,circumstances,-12.062414
707,CWE,-12.062414
797,Chip,-12.062414
4574,couscous,-12.062414
9646,valley,-12.062414
7647,plumber,-12.062414
7831,proof,-12.062414
2209,Patty,-12.062414
8640,smallest,-12.062414
2234,Peruvian,-12.062414
1617,Jesus,-12.062414
8986,substitutions,-12.062414
1628,Johns,-12.062414
2225,Pepperoni,-12.062414
2204,Pastor,-12.062414
2942,Updated,-12.062414
2198,Parkway,-12.062414
5642,freedom,-12.062414
3552,attentiveness,-12.062414
8999,sudden,-12.062414
2170,PLEASE,-12.062414
6105,horror,-12.062414
1605,Jean,-12.062414
3601,axe,-12.062414
3605,baba,-12.062414
2251,Pick,-12.062414
1558,Ingredients,-12.062414
8973,styrofoam,-12.062414
8665,snake,-12.062414
1534,Ian,-12.062414
3645,banter,-12.062414
3648,bar/restaurant,-12.062414
2320,Pudding,-12.062414
2327,Put,-12.062414
2328,Q,-12.062414
3768,bikini,-12.062414
8404,seclude,-12.062414
9277,thousands,-12.062414
2964,Vegetable,-12.062414
6359,intersection,-12.062414
9015,summary,-12.062414
1683,Knowing,-12.062414
8513,shopper,-12.062414
1915,Mex,-12.062414
3316,aim,-12.062414
9092,systems,-12.062414
1886,Mayo,-12.062414
3315,aid,-12.062414
9089,syrups,-12.062414
1869,Marsala,-12.062414
1951,Molly,-12.062414
1960,Monkey,-12.062414
5583,focaccia,-12.062414
9068,sweep,-12.062414
2000,NEW,-12.062414
6178,iconic,-12.062414
2044,Nina,-12.062414
8298,salesperson,-12.062414
1687,Korea,-12.062414
9038,supposedly,-12.062414
1775,Loco,-12.062414
9149,tastier,-12.062414
2096,Octopus,-12.062414
3475,arena,-12.062414
3162,Yup,-12.062414
1750,Lexus,-12.062414
3146,Yelper,-12.062414
2111,Olivia,-12.062414
2112,Omelet,-12.062414
2114,Omni,-12.062414
9176,teenager,-12.062414
3137,Yard,-12.062414
5632,fraction,-12.062414
2953,VW,-12.062414
2280,Polish,-12.062414
8882,steel,-12.062414
7815,profit,-12.062414
5744,generation,-12.062414
6595,lengthy,-12.062414
5317,excellence,-12.062414
7603,pitch,-12.062414
4071,carafe,-12.062414
6531,lassi,-12.062414
5753,gently,-12.062414
1271,Fruit,-12.062414
2829,Tiffany,-12.062414
8810,spite,-12.062414
8329,saturday,-12.062414
2558,Shopping,-12.062414
4057,cane,-12.062414
2827,Thursdays,-12.062414
9359,tortellini,-12.062414
7656,poblano,-12.062414
1198,Feels,-12.062414
2581,Sky,-12.062414
1224,Flavors,-12.062414
2602,Son,-12.062414
5877,groomers,-12.062414
1209,Finding,-12.062414
8766,span,-12.062414
1200,Felt,-12.062414
2666,Step,-12.062414
8899,stingy,-12.062414
2783,Ten,-12.062414
2903,Typical,-12.062414
4078,cardboard,-12.062414
1141,Excited,-12.062414
8776,speaker,-12.062414
7364,overrate,-12.062414
2443,Russell,-12.062414
5823,graduate,-12.062414
1345,Gouda,-12.062414
2924,Um,-12.062414
1121,Escape,-12.062414
5817,gown,-12.062414
5302,evolve,-12.062414
1139,Except,-12.062414
8082,remotely,-12.113708
7506,pen,-12.113708
534,Bear,-12.113708
4985,disturb,-12.113708
4687,curve,-12.113708
6236,incident,-12.113708
527,Bathroom,-12.113708
2782,Tempura,-12.113708
7925,radius,-12.113708
552,Belle,-12.113708
2771,Tastes,-12.113708
8545,sigh,-12.113708
1937,Mind,-12.113708
9021,sunglasses,-12.113708
571,Billy,-12.113708
7736,precise,-12.113708
2700,Suites,-12.113708
3292,afternoons,-12.113708
4688,cushion,-12.113708
5588,folk,-12.113708
6883,memorial,-12.113708
7542,personnel,-12.113708
2016,Naan,-12.113708
8772,spas,-12.113708
3255,adjustment,-12.113708
8586,sizable,-12.113708
7943,rangoons,-12.113708
4539,cork,-12.113708
4627,cringe,-12.113708
2051,Nonetheless,-12.113708
650,Bryan,-12.113708
6868,meds,-12.113708
6156,hungover,-12.113708
7523,performers,-12.113708
7959,raviolis,-12.113708
4631,crispness,-12.113708
2693,Subs,-12.113708
5619,formerly,-12.113708
8090,reno,-12.113708
6917,midst,-12.113708
8809,spit,-12.113708
5023,dot,-12.113708
3130,YELP,-12.113708
2138,Oro,-12.113708
4862,detour,-12.113708
2299,Power,-12.113708
2318,Public,-12.113708
194,48,-12.113708
4826,dentists,-12.113708
4827,deny,-12.113708
7033,movement,-12.113708
8690,socialize,-12.113708
5043,dr,-12.113708
2998,WHAT,-12.113708
2995,WE,-12.113708
5695,funnel,-12.113708
8710,solutions,-12.113708
285,9/10,-12.113708
8672,sneakers,-12.113708
8011,redfish,-12.113708
2975,View,-12.113708
2972,Viet,-12.113708
2918,USF,-12.113708
8008,recycle,-12.113708
262,7th,-12.113708
5979,haven,-12.113708
7070,mystery,-12.113708
4871,devote,-12.113708
9842,whereas,-12.113708
7211,oblige,-12.113708
9852,whisky,-12.113708
4772,deduct,-12.113708
3025,Walgreens,-12.113708
2611,Soul,-12.113708
2554,Shawn,-12.113708
6951,miracle,-12.113708
2607,Soon,-12.113708
7961,ray,-12.113708
4703,cutter,-12.113708
216,52,-12.113708
4706,d,-12.113708
8609,slather,-12.113708
8074,remedy,-12.113708
6086,honeymoon,-12.113708
121,21st,-12.113708
5643,freeway,-12.113708
3109,Wood,-12.113708
2520,Seared,-12.113708
7500,pee,-12.113708
5655,friday,-12.113708
396,Angela,-12.113708
2506,Sashimi,-12.113708
8978,submit,-12.113708
3052,Wednesdays,-12.113708
7111,negotiate,-12.113708
376,Amada,-12.113708
152,3/5,-12.113708
5749,genre,-12.113708
2275,Plumbing,-12.113708
9882,windy,-12.113708
2468,STILL,-12.113708
728,Cantina,-12.113708
608,Boulevard,-12.113708
3890,breaker,-12.113708
1043,Dropped,-12.113708
5410,faith,-12.113708
1661,Katrina,-12.113708
8348,scalp,-12.113708
1248,Fran,-12.113708
3912,brighter,-12.113708
5183,emotional,-12.113708
831,Closed,-12.113708
1035,Drago,-12.113708
5214,english,-12.113708
3594,awe,-12.113708
7403,pale,-12.113708
6346,intention,-12.113708
6453,katsu,-12.113708
1211,Finished,-12.113708
4421,component,-12.113708
1205,Filipino,-12.113708
9426,tres,-12.113708
1470,Hit,-12.113708
1328,Gnocchi,-12.113708
5347,expansion,-12.113708
1743,Lemonade,-12.113708
8511,shooters,-12.113708
1412,Hair,-12.113708
4423,compote,-12.113708
1312,Germany,-12.113708
1309,Georgia,-12.113708
5509,financial,-12.113708
992,Detroit,-12.113708
6385,irritate,-12.113708
6477,kiosk,-12.113708
6796,margs,-12.113708
1324,Glass,-12.113708
5353,expense,-12.113708
7339,outta,-12.113708
1768,Liz,-12.113708
1431,Hash,-12.113708
3440,appetites,-12.113708
6522,lap,-12.113708
806,Chow,-12.113708
5483,fiancee,-12.113708
1697,LARGE,-12.113708
958,Davis,-12.113708
4192,cheery,-12.113708
761,Ceviche,-12.113708
8305,saltiness,-12.113708
1691,Kroger,-12.113708
5547,flavorless,-12.113708
1593,Jamie,-12.113708
3700,beast,-12.113708
1875,Masala,-12.113708
6597,lens,-12.113708
1545,Imagine,-12.113708
1356,Greens,-12.113708
9191,temporary,-12.113708
743,Carpinteria,-12.113708
5252,errands,-12.113708
3330,alarm,-12.113708
6726,luscious,-12.113708
8357,scarf,-12.113708
4107,casinos,-12.113708
9257,thighs,-12.113708
3338,align,-12.113708
8167,retain,-12.113708
9118,takoyaki,-12.113708
1803,Lucy,-12.113708
7404,palette,-12.113708
1199,Felix,-12.113708
7841,protection,-12.113708
7478,pause,-12.113708
4041,calorie,-12.113708
4054,cancer,-12.113708
7405,palm,-12.113708
3366,alternatives,-12.113708
6776,maneuver,-12.113708
6698,loudly,-12.113708
6775,mandatory,-12.113708
8231,roommate,-12.113708
7484,payments,-12.113708
5539,flank,-12.113708
6496,kosher,-12.167774
8782,specially,-12.167774
9287,throughly,-12.167774
252,70s,-12.167774
7066,muy,-12.167774
293,9:30,-12.167774
2958,Value,-12.167774
1408,HVAC,-12.167774
340,Ace,-12.167774
7020,motion,-12.167774
4790,define,-12.167774
9247,theres,-12.167774
7695,porter,-12.167774
332,Aaron,-12.167774
2334,Quesadilla,-12.167774
1488,Horchata,-12.167774
3018,Waited,-12.167774
6016,height,-12.167774
3009,WORTH,-12.167774
3710,bee,-12.167774
3005,WITH,-12.167774
3720,beginner,-12.167774
7688,popularity,-12.167774
5691,fund,-12.167774
4836,depress,-12.167774
2986,Volvo,-12.167774
940,DOWN,-12.167774
2927,Unbelievable,-12.167774
2985,Volcano,-12.167774
2381,Regular,-12.167774
3808,blink,-12.167774
2384,Repair,-12.167774
2977,Vine,-12.167774
4866,development,-12.167774
1426,Harley,-12.167774
2404,Riley,-12.167774
270,80s,-12.167774
1365,Group,-12.167774
2876,Treat,-12.167774
2434,Row,-12.167774
2582,Slaw,-12.167774
2792,Tex,-12.167774
8270,runner,-12.167774
105,2008,-12.167774
5782,glory,-12.167774
1052,Dumplings,-12.167774
2788,Terrace,-12.167774
7190,novelty,-12.167774
6653,litter,-12.167774
2678,Stout,-12.167774
9962,yeast,-12.167774
6646,liquors,-12.167774
7637,pleasurable,-12.167774
7378,oxtail,-12.167774
1168,FULL,-12.167774
5795,goats,-12.167774
1154,FAST,-12.167774
2697,Sue,-12.167774
5280,etoufee,-12.167774
2702,Summary,-12.167774
1130,Eventually,-12.167774
2757,Tai,-12.167774
2716,Swedish,-12.167774
4096,carryout,-12.167774
2743,TON,-12.167774
1117,Entree,-12.167774
8845,stag,-12.167774
2811,Thick,-12.167774
2435,Roy,-12.167774
119,20th,-12.167774
7599,piss,-12.167774
5967,hardwood,-12.167774
6510,lait,-12.167774
2879,Tres,-12.167774
5949,hanger,-12.167774
8677,snobby,-12.167774
2875,Treasure,-12.167774
2487,Sales,-12.167774
7202,nutrition,-12.167774
8745,souffle,-12.167774
3944,bubbly,-12.167774
2871,Trail,-12.167774
7109,neglect,-12.167774
2500,Sang,-12.167774
1299,Gary,-12.167774
149,3.50,-12.167774
2836,Tiny,-12.167774
8871,statue,-12.167774
2544,Serving,-12.167774
1006,Disclaimer,-12.167774
7843,proteins,-12.167774
6546,lava,-12.167774
5900,guilt,-12.167774
2822,Thought,-12.167774
7966,reaction,-12.167774
5675,frustration,-12.167774
8537,shumai,-12.167774
1523,II,-12.167774
2099,Off,-12.167774
2048,Nobody,-12.167774
603,Books,-12.167774
2067,Nugget,-12.167774
3170,a/c,-12.167774
3167,Zoo,-12.167774
581,Bleu,-12.167774
580,Blaze,-12.167774
5190,employ,-12.167774
817,Circle,-12.167774
4656,crystal,-12.167774
3477,arguably,-12.167774
8088,renew,-12.167774
6139,hue,-12.167774
6926,mileage,-12.167774
802,Choose,-12.167774
2100,Office,-12.167774
548,Belgium,-12.167774
4668,cumin,-12.167774
7231,odds,-12.167774
1730,Lately,-12.167774
7750,preparations,-12.167774
6127,household,-12.167774
8604,sky,-12.167774
1710,LOTS,-12.167774
9686,verify,-12.167774
7562,photography,-12.167774
4405,competitor,-12.167774
5097,dunk,-12.167774
6166,hybrid,-12.167774
619,Brazil,-12.167774
849,Columbus,-12.167774
1967,Morgan,-12.167774
9095,t-shirts,-12.167774
1889,McDonalds,-12.167774
4488,consultant,-12.167774
4502,contest,-12.167774
9111,tahini,-12.167774
1879,Master,-12.167774
1928,Mignon,-12.167774
4505,continually,-12.167774
4507,continuously,-12.167774
1929,Miguel,-12.167774
7513,peppery,-12.167774
7515,percent,-12.167774
4538,core,-12.167774
7281,ooze,-12.167774
3203,accompaniment,-12.167774
668,Bus,-12.167774
9652,vape,-12.167774
1829,Mad,-12.167774
1976,Moved,-12.167774
1982,Mrs,-12.167774
1798,Lowe,-12.167774
9067,sweaty,-12.167774
9561,unknown,-12.167774
4442,conclusion,-12.167774
2012,NV,-12.167774
2015,NYE,-12.167774
3393,angle,-12.167774
3228,acrylics,-12.167774
3136,Ya,-12.167774
543,Beet,-12.167774
1546,Immediately,-12.167774
3110,Word,-12.167774
422,Arch,-12.167774
8071,remark,-12.167774
1635,Joseph,-12.167774
7433,parsley,-12.167774
4304,cloth,-12.167774
6981,modify,-12.167774
383,Ambler,-12.167774
8630,sloppy,-12.167774
2245,Phillies,-12.167774
2218,Peking,-12.167774
6759,makers,-12.167774
8069,remainder,-12.167774
2167,PIZZA,-12.167774
8065,reluctant,-12.167774
3586,avocados,-12.167774
6999,monkey,-12.167774
2240,Pets,-12.167774
6066,hoisin,-12.167774
4746,debit,-12.167774
892,Cracker,-12.167774
8994,successfully,-12.167774
871,Cookie,-12.167774
9709,village,-12.167774
485,BOGO,-12.167774
4371,comic,-12.167774
3034,War,-12.167774
2168,PJ,-12.167774
7570,piccata,-12.167774
4289,click,-12.167774
4762,declare,-12.167774
5091,dumb,-12.167774
9727,visual,-12.167774
4288,clever,-12.167774
7738,preface,-12.167774
6426,joe,-12.167774
909,Cubans,-12.167774
6970,mmmm,-12.167774
3556,attitudes,-12.167774
3522,assess,-12.167774
9070,sweeten,-12.224933
9994,zipper,-12.224933
9784,wary,-12.224933
8063,relleno,-12.224933
9094,t-shirt,-12.224933
9136,taqueria,-12.224933
9957,yea,-12.224933
9253,thickness,-12.224933
8560,similarly,-12.224933
8242,rotisserie,-12.224933
8952,stromboli,-12.224933
9965,yellowtail,-12.224933
9241,therapists,-12.224933
8225,roller,-12.224933
9985,yourselves,-12.224933
8027,refrigerate,-12.224933
9634,utmost,-12.224933
8765,spam,-12.224933
7180,notable,-12.224933
9982,youre,-12.224933
8218,rob,-12.224933
8205,ripe,-12.224933
7538,personalities,-12.224933
8494,shelter,-12.224933
8005,recover,-12.224933
9858,whoever,-12.224933
9854,whistle,-12.224933
8263,rugs,-12.224933
7460,pat,-12.224933
9711,vindaloo,-12.224933
9718,virtually,-12.224933
8886,stem,-12.224933
9000,suddenly,-12.224933
9200,tennis,-12.224933
7437,partially,-12.224933
8248,rout,-12.224933
8599,skimpy,-12.224933
7318,ounce,-12.224933
7347,overcharge,-12.224933
8175,reunion,-12.224933
7556,philosophy,-12.224933
9548,unheard,-12.224933
8106,repeatedly,-12.224933
9465,turnaround,-12.224933
8186,revolve,-12.224933
8111,replicate,-12.224933
7273,ongoing,-12.224933
8216,roam,-12.224933
7475,pattern,-12.224933
8119,reputable,-12.224933
7241,officer,-12.224933
7319,ounces,-12.224933
9060,swanky,-12.224933
8517,shortage,-12.224933
8584,situations,-12.224933
5000,doesnt,-12.224933
2921,Ugh,-12.224933
6895,merely,-12.224933
5006,dollop,-12.224933
1301,Gaylord,-12.224933
347,Added,-12.224933
5048,drama,-12.224933
1272,Fry,-12.224933
1270,Frozen,-12.224933
6765,malls,-12.224933
3918,brittle,-12.224933
181,4-6,-12.224933
3897,breed,-12.224933
5108,e-mail,-12.224933
5692,funeral,-12.224933
5154,eggrolls,-12.224933
3611,backup,-12.224933
6456,kebabs,-12.224933
5666,frittata,-12.224933
2923,Ultimately,-12.224933
861,Completely,-12.224933
205,5-7,-12.224933
207,5.00,-12.224933
6708,lowest,-12.224933
1305,Generally,-12.224933
5714,gallon,-12.224933
164,33,-12.224933
5780,glitter,-12.224933
1525,IMHO,-12.224933
4062,capable,-12.224933
136,29,-12.224933
2765,Taqueria,-12.224933
6561,le,-12.224933
3566,audience,-12.224933
6858,med,-12.224933
3567,audio,-12.224933
1452,Hendersonville,-12.224933
1445,Heck,-12.224933
818,Circus,-12.224933
2970,Vet,-12.224933
2530,Seeing,-12.224933
812,Christopher,-12.224933
6837,maze,-12.224933
1343,Gorgonzola,-12.224933
3985,bury,-12.224933
3576,automatic,-12.224933
5733,gay,-12.224933
162,31,-12.224933
208,5.50,-12.224933
1187,Farms,-12.224933
2347,RIGHT,-12.224933
1012,Doc,-12.224933
5330,exclusive,-12.224933
5336,executive,-12.224933
